id,inflo_chnl_id,type,reg_dts,value,intent_id
19595274,eb64b86ac418,RESPONSE,2026-05-03 00:08:12.126642 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM순천점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null}]}]}]}",
19595275,eb64b86ac418,REQUEST,2026-05-03 00:08:15.558165 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""매장안내"",""value"":""26/3"",""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae""}",
19595276,eb64b86ac418,RESPONSE,2026-05-03 00:08:15.563028 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""점포정보"",""value"":""27/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""편의시설"",""value"":""32/3"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""기타안내"",""value"":""36/4"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null}]}",
19595277,eb64b86ac418,REQUEST,2026-05-03 00:08:17.770421 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""점포정보"",""value"":""27/4"",""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae""}",
19595278,eb64b86ac418,RESPONSE,2026-05-03 00:08:17.779232 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""휴점일"",""value"":""28/0"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""영업시간"",""value"":""29/0"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""층별 안내"",""value"":""30/0"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""입점매장"",""value"":""31/0"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null}]}",
19595279,536698fcfca7,REQUEST,2026-05-03 00:08:18.249274 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595280,536698fcfca7,RESPONSE,2026-05-03 00:08:18.273284 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM세종점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null}]}]}]}",
19595281,eb64b86ac418,REQUEST,2026-05-03 00:08:21.343835 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""입점매장"",""value"":""31/0"",""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae""}",
19595282,eb64b86ac418,RESPONSE,2026-05-03 00:08:21.351311 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.\n하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.\n \n또는, 이렇게 검색해보세요:\n\""000 전화번호 알려줘\""""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""점포안내"",""value"":""https://emartapp.emart.com/branch/view.do?id=1065&mallGbn=E"",""data"":null,""sessionId"":null,""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""03d2ba9c-5069-47b7-8e3d-ccf7014699ae"",""badge"":null}]}",
19595283,d50e4f2e0674,REQUEST,2026-05-03 00:08:27.085810 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595284,d50e4f2e0674,RESPONSE,2026-05-03 00:08:27.108218 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! TR하남점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/13(수), 5/27(수), 6/10(수), 6/24(수) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1001/4"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""1013/3"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""1026/3"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""1041/6"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""1050/2"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""1060/4"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""1067/4"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""1085/4"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""1090/2"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""1105/5"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""트레이더스 클럽"",""value"":""1900/3"",""data"":null,""sessionId"":""5cbbd1ef-466f-4fb8-b568-79eeec79f6be"",""badge"":null}]}]}]}",
19595285,eb64b86ac418,REQUEST,2026-05-03 00:08:38.507983 +00:00,미센스 전화번호 알려줘,
19595286,eb64b86ac418,RESPONSE,2026-05-03 00:08:38.743653 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.\n하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.\n \n또는, 이렇게 검색해보세요:\n\""000 전화번호 알려줘\""""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""점포안내"",""value"":""https://emartapp.emart.com/branch/view.do?id=1065&mallGbn=E"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{31}
19595287,536698fcfca7,REQUEST,2026-05-03 00:08:39.327126 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""상품"",""value"":""1/5"",""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd""}",
19595288,536698fcfca7,RESPONSE,2026-05-03 00:08:39.331384 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품검색"",""value"":""2/3"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""입고문의"",""value"":""6/0"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""대량구매"",""value"":""8/0"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""기타문의"",""value"":""9/3"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null}]}",
19595289,d50e4f2e0674,REQUEST,2026-05-03 00:08:43.215417 +00:00,뼈삼겹 하남점에 파냐?,
19595290,d50e4f2e0674,RESPONSE,2026-05-03 00:08:43.430855 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""신선 상품은 채팅상담을 통해 안내해 드리겠습니다""},{""type"":""buttons"",""value"":[{""action"":""message"",""label"":""채팅상담"",""value"":""상담사 연결"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{1004}
19595291,536698fcfca7,REQUEST,2026-05-03 00:08:44.372047 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""입고문의"",""value"":""6/0"",""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd""}",
19595292,536698fcfca7,RESPONSE,2026-05-03 00:08:44.386211 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""상품 검색을 통해 나오지 않는 상품의 입고 문의는 점포별 운영기준이 다르므로 채팅상담을 통해 상담해 드리겠습니다""},{""type"":""buttons"",""value"":[{""action"":""message"",""label"":""채팅상담"",""value"":""상담사 연결"",""data"":null,""sessionId"":null,""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""fea2873b-0e0d-4e8c-8a9c-dfa838d09abd"",""badge"":null}]}",
19595293,2be9992e1d43,REQUEST,2026-05-03 00:09:40.210213 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595294,2be9992e1d43,RESPONSE,2026-05-03 00:09:40.241491 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! TR하남점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/13(수), 5/27(수), 6/10(수), 6/24(수) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1001/4"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""1013/3"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""1026/3"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""1041/6"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""1050/2"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""1060/4"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""1067/4"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""1085/4"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""1090/2"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""1105/5"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""트레이더스 클럽"",""value"":""1900/3"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null}]}]}]}",
19595295,2be9992e1d43,REQUEST,2026-05-03 00:09:44.124906 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""교환/환불"",""value"":""1041/6"",""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023""}",
19595296,2be9992e1d43,RESPONSE,2026-05-03 00:09:44.133565 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""교환/환불안내"",""value"":""1042/0"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""무실물/무방문 환불"",""value"":""1043/0"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권 환불"",""value"":""1044/0"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""결제취소 입금"",""value"":""1045/0"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쓱배송 점포 환불"",""value"":""1046/0"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""영수증"",""value"":""1047/2"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null}]}",
19595297,2be9992e1d43,REQUEST,2026-05-03 00:09:47.328113 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""교환/환불안내"",""value"":""1042/0"",""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023""}",
19595298,2be9992e1d43,RESPONSE,2026-05-03 00:09:47.334388 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다\r\n구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.\r\n구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.\r\n* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다\r\n\r\n* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""빠른 환불"",""value"":""https://quickrefund.emart.com/?user_id=v9KiJexlezfg0GUX7VxS1Q%3D%3D&brch_id=2011&ticket_id=0&brand=TR"",""data"":null,""sessionId"":null,""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""2492d9fb-489f-4a7f-a78f-eed6939cc023"",""badge"":null}]}",
19595299,6b10f0071861,REQUEST,2026-05-03 00:10:35.629272 +00:00,오이를 어제 구매 끝이 쓴 맛이 있어 잘라버리고  김치를 담궈 아침에 보니 쓴맛이 나서 어떻하나 문의 드립니다.,
19595300,6b10f0071861,RESPONSE,2026-05-03 00:10:35.836910 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""고객님 불편을 드려 죄송합니다.\n번거로우시겠지만 구매 점포 고객만족센터로 불량상품, 결제 영수증, 결제 수단을 가지고 방문 접수해 주시면 담당자가 확인 후 처리 도와드리겠습니다""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""빠른 환불"",""value"":""https://quickrefund.emart.com/?user_id=f%2BKjas41C3ANP1EcZqEz2g%3D%3D&brch_id=1069&ticket_id=0"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{12}
19595301,9e36a576d7fa,REQUEST,2026-05-03 00:11:25.013288 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595302,9e36a576d7fa,RESPONSE,2026-05-03 00:11:25.038461 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM하월곡점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/10(일), 5/24(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null}]}]}]}",
19595303,9e36a576d7fa,REQUEST,2026-05-03 00:11:27.204201 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""매장안내"",""value"":""26/3"",""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41""}",
19595304,9e36a576d7fa,RESPONSE,2026-05-03 00:11:27.209005 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""점포정보"",""value"":""27/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""편의시설"",""value"":""32/3"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""기타안내"",""value"":""36/4"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""efc8df71-88f7-455a-ba17-978422c38b41"",""badge"":null}]}",
